OrderID,OrderDate,customer_name,product_name,Quantity,price_per_carton,discount,revenue,cogs,location,sales_reps,payment_method,order_status,delivery_time
10217,44212,The Lamb Christian Bookshop,500pcs in a jar,5,51600,0,258000,215000,Osun,Afolabi Ige,Cash,Delivered,1
10218,44212,Baptist Bookshop,100pcs in a jar,3,50400,0,151200,126000,Abuja,,Cash,Delivered,1
10219,44212,The Lamb Christian Bookshop,500pcs in a jar,1,51600,0,51600,43000,Osun,,Cash,Delivered,2
10221,44213,Real Treasure Christian Bookshop,100pcs in a jar,4,50400,0,201600,168000,Oyo,Segun Adesina,Cash,Pending,2
10222,44213,The Lamb Christian Bookshop,250pcs in a jar,4,51600,0,206400,172000,Osun,Afolabi Ige,Bank Transfer,Delivered,1
10223,44213,The Lamb Christian Bookshop,500pcs in a jar,4,51600,0,206400,172000,Osun,Afolabi Ige,Cash,Delivered,2
10224,44213,Ace Supermarket,500pcs in a jar,5,51600,0,258000,215000,Lagos,Adeola Johnson,Cash,Pending,2
10225,44213,Real Treasure Christian Bookshop,250pcs in a jar,3,51600,5,154800,129000,Oyo,Yemi Akande,Bank Transfer,Delivered,2
10226,44213,The Lamb Christian Bookshop,500pcs in a jar,3,51600,0,154800,129000,Osun,Afolabi Ige,Bank Transfer,Delivered,2
10227,44213,Bradenburg Multichoice,100pcs in a jar,13,50400,0,655200,546000,Ogun,Bisi Awolowo,Bank Transfer,Delivered,2
10228,44214,Ace Supermarket,100pcs in a jar,7,50400,0,352800,294000,Lagos,Adeola Johnson,Bank Transfer,Delivered,6
10229,44214,Bible Wonderland,500pcs in a jar,1,51600,0,51600,43000,,Ngozi Eze,Bank Transfer,Pending,5
10231,44214,The Lamb Christian Bookshop,100pcs in a jar,1,50400,0,50400,42000,Osun,Afolabi Ige,Credit,Delivered,3
10232,44214,Ace Supermarket,250pcs in a jar,9,51600,0,464400,387000,Lagos,Funmi Adebayo,Credit,Delivered,1
10233,44214,Baptist Bookshop,250pcs in a jar,2,51600,0,103200,86000,Abuja,Abdul Mohammed,Bank Transfer,Delivered,1
10234,44214,Bible Wonderland,500pcs in a jar,3,51600,15,154800,129000,Lagos,Abdul Mohammed,Bank Transfer,Delivered,4
10235,44214,Ace Supermarket,500pcs in a jar,33,51600,0,1702800,1419000,Lagos,Funmi Adebayo,POS,Delivered,1
10236,44214,Bible Wonderland,100pcs in a jar,2,50400,0,100800,84000,Lagos,Ngozi Eze,Bank Transfer,Delivered,1
10237,44215,Baptist Bookshop,100pcs in nylon,4,80000,0,320000,260000,Abuja,,POS,Delivered,4
10238,44215,Bradenburg Multichoice,250pcs in a jar,5,51600,0,258000,215000,Ogun,Tunde Ogunleye,Bank Transfer,Delivered,1
10240,44215,Bradenburg Multichoice,250pcs in a jar,30,51600,0,1548000,1290000,Ogun,Tunde Ogunleye,Bank Transfer,Delivered,1
10241,44215,Bradenburg Multichoice,100pcs in nylon,5,80000,0,400000,325000,Ogun,Tunde Ogunleye,Cash,Delivered,3
10242,44215,Baptist Bookshop,250pcs in a jar,1,51600,0,51600,43000,Abuja,Abdul Mohammed,Bank Transfer,Delivered,1
10243,44215,Bradenburg Multichoice,250pcs in a jar,6,51600,0,309600,258000,Ogun,Tunde Ogunleye,Credit,Delivered,1
10244,44215,Css Bookshop,100pcs in nylon,4,80000,0,320000,260000,Lagos,Adeola Johnson,Cash,Delivered,5
10245,44215,Css Bookshop,100pcs in nylon,1,80000,0,80000,65000,Lagos,Chike Obi,Bank Transfer,Delivered,2
10246,44215,Ace Supermarket,100pcs in nylon,11,80000,0,880000,715000,Lagos,Chike Obi,Bank Transfer,Delivered,4
10247,44215,Bible Wonderland,100pcs in a jar,3,50400,0,151200,126000,Lagos,Chike Obi,Bank Transfer,Delivered,1
10248,44215,Bible Wonderland,100pcs in a jar,3,50400,5,151200,126000,Lagos,Adeola Johnson,Bank Transfer,Delivered,9
10249,44215,Css Bookshop,250pcs in a jar,4,51600,0,206400,172000,Lagos,Adeola Johnson,Cash,Delivered,2
10250,44216,Css Bookshop,250pcs in a jar,3,51600,0,154800,129000,Lagos,Adeola Johnson,Bank Transfer,Delivered,1
10251,44216,The Lamb Christian Bookshop,100pcs in nylon,4,80000,0,320000,260000,Osun,Afolabi Ige,Credit,Delivered,5
10252,44216,Real Treasure Christian Bookshop,100pcs in a jar,28,50400,0,1411200,1176000,Lagos,,Cash,Pending,7
10253,44216,Bible Wonderland,250pcs in a jar,7,51600,0,361200,301000,Lagos,Chike Obi,POS,Delivered,1
10254,44216,Css Bookshop,250pcs in a jar,1,51600,0,51600,43000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,1
10255,44216,Baptist Bookshop,250pcs in a jar,3,51600,0,154800,129000,Abuja,Ngozi Eze,Cash,On Hold,1
10256,44216,Bradenburg Multichoice,500pcs in a jar,3,51600,0,154800,129000,Ogun,Tunde Ogunleye,Bank Transfer,Delivered,6
10257,44216,The Lamb Christian Bookshop,500pcs in a jar,2,51600,0,103200,86000,Osun,Afolabi Ige,POS,Delivered,1
10258,44216,Ace Supermarket,100pcs in a jar,100,50400,0,5040000,4200000,Lagos,Chike Obi,Bank Transfer,Delivered,2
10259,44216,Baptist Bookshop,100pcs in a jar,3,50400,0,151200,126000,Abuja,Abdul Mohammed,Cash,Delivered,1
10260,44216,Ace Supermarket,100pcs in a jar,13,50400,0,655200,546000,,,Cash,Delivered,1
10261,44216,Real Treasure Christian Bookshop,100pcs in a jar,5,50400,0,252000,210000,Oyo,,Bank Transfer,On Hold,2
10262,44216,Ace Supermarket,100pcs in nylon,50,80000,0,4000000,3250000,Lagos,Chike Obi,Bank Transfer,Delivered,1
10263,44216,Bible Wonderland,500pcs in a jar,2,51600,0,103200,86000,Lagos,Adeola Johnson,Bank Transfer,Delivered,3
10264,44216,Bradenburg Multichoice,500pcs in a jar,26,51600,0,1341600,1118000,Ogun,Tunde Ogunleye,Cash,Delivered,1
10265,44217,The Lamb Christian Bookshop,250pcs in a jar,5,51600,0,258000,215000,Osun,Afolabi Ige,Credit,Delivered,2
10266,44217,Ace Supermarket,500pcs in a jar,20,51600,0,1032000,860000,Lagos,Chike Obi,Cash,Delivered,5
10267,44217,Baptist Bookshop,100pcs in a jar,3,50400,0,151200,126000,Abuja,Ngozi Eze,Cash,Delivered,3
10268,44217,Bible Wonderland,250pcs in a jar,5,51600,10,258000,215000,Lagos,Adeola Johnson,Cash,Delivered,1
10269,44217,Deprince Supermarket,500pcs in a jar,20,51600,0,1032000,860000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,3
10270,44217,Bradenburg Multichoice,100pcs in a jar,14,50400,0,705600,588000,Ogun,Tunde Ogunleye,Cash,Delivered,4
10271,44217,Baptist Bookshop,100pcs in a jar,3,50400,0,151200,126000,Abuja,Ngozi Eze,Bank Transfer,Delivered,1
10272,44217,Bible Wonderland,100pcs in a jar,5,50400,0,252000,210000,,Ngozi Eze,Bank Transfer,Delivered,5
10273,44217,Baptist Bookshop,250pcs in a jar,3,51600,0,154800,129000,Abuja,Ngozi Eze,Credit,Delivered,4
10274,44217,Deprince Supermarket,100pcs in nylon,24,80000,0,1920000,1560000,Lagos,Chike Obi,Cash,Delivered,1
10275,44217,Css Bookshop,100pcs in a jar,4,50400,0,201600,168000,Lagos,Adeola Johnson,Cash,Cancelled,2
10276,44217,Real Treasure Christian Bookshop,500pcs in a jar,2,51600,0,103200,86000,Oyo,Abdul Mohammed,Bank Transfer,Delivered,2
10277,44217,Bible Wonderland,500pcs in a jar,3,51600,10,154800,129000,Lagos,Chike Obi,Bank Transfer,Delivered,6
10278,44217,Baptist Bookshop,100pcs in nylon,3,80000,0,240000,195000,Abuja,Abdul Mohammed,Cash,Delivered,4
10279,44217,Baptist Bookshop,100pcs in nylon,3,80000,0,240000,195000,Abuja,,Bank Transfer,Delivered,2
10280,44217,Bradenburg Multichoice,100pcs in a jar,28,50400,0,1411200,1176000,Ogun,Tunde Ogunleye,Bank Transfer,Delivered,5
10281,44217,Css Bookshop,500pcs in a jar,2,51600,0,103200,86000,Lagos,Funmi Adebayo,Cash,Delivered,10
10282,44217,Deprince Supermarket,250pcs in a jar,9,51600,0,464400,387000,Lagos,Chike Obi,POS,Delivered,1
10283,44217,Deprince Supermarket,500pcs in a jar,2,51600,0,103200,86000,Lagos,Funmi Adebayo,Cash,Delivered,1
10284,44217,Css Bookshop,500pcs in a jar,2,51600,0,103200,86000,Lagos,Chike Obi,Bank Transfer,Delivered,1
10285,44217,The Lamb Christian Bookshop,250pcs in a jar,1,51600,5,51600,43000,Osun,Afolabi Ige,POS,Delivered,2
10286,44217,Real Treasure Christian Bookshop,500pcs in a jar,3,51600,0,154800,129000,Oyo,Segun Adesina,Cash,Delivered,1
10287,44218,Css Bookshop,500pcs in a jar,4,51600,0,206400,172000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,4
10288,44218,Bible Wonderland,100pcs in nylon,2,80000,0,160000,130000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,10
10289,44218,The Lamb Christian Bookshop,100pcs in nylon,2,80000,0,160000,130000,Osun,Afolabi Ige,Bank Transfer,Delivered,2
10290,44218,Bradenburg Multichoice,500pcs in a jar,18,51600,0,928800,774000,Ogun,Abdul Mohammed,Cash,Delivered,1
10291,44218,Bradenburg Multichoice,500pcs in a jar,12,51600,10,619200,516000,Ogun,,Cash,Delivered,1
10292,44218,Bradenburg Multichoice,100pcs in nylon,7,80000,0,560000,455000,Ogun,Tunde Ogunleye,Bank Transfer,Delivered,1
10293,44218,The Lamb Christian Bookshop,100pcs in a jar,3,50400,0,151200,126000,Osun,Afolabi Ige,Cash,Delivered,6
10294,44218,Deprince Supermarket,100pcs in nylon,7,80000,0,560000,455000,Lagos,Chike Obi,Credit,Delivered,3
10295,44218,Css Bookshop,500pcs in a jar,2,51600,0,103200,86000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,2
10296,44218,Ace Supermarket,100pcs in a jar,3,50400,0,151200,126000,Lagos,Funmi Adebayo,POS,Pending,1
10297,44218,Bible Wonderland,500pcs in a jar,3,51600,0,154800,129000,Lagos,Abdul Mohammed,Cash,Delivered,1
10298,44218,Ace Supermarket,250pcs in a jar,8,51600,0,412800,-344000,Lagos,Adeola Johnson,Bank Transfer,Delivered,3
10299,44218,Bradenburg Multichoice,250pcs in a jar,28,51600,0,1444800,1204000,Ogun,Tunde Ogunleye,Bank Transfer,Delivered,2
10300,44218,Bradenburg Multichoice,100pcs in a jar,6,50400,0,302400,252000,Ogun,Abdul Mohammed,Cash,Delivered,4
10301,44218,Ace Supermarket,100pcs in a jar,5,50400,0,252000,210000,Lagos,Funmi Adebayo,Cash,Delivered,1
10302,44218,Deprince Supermarket,500pcs in a jar,14,51600,5,722400,602000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,1
10303,44218,Css Bookshop,100pcs in a jar,6,50400,0,302400,252000,Lagos,Funmi Adebayo,POS,Pending,1
10304,44218,Css Bookshop,500pcs in a jar,4,51600,0,206400,172000,Lagos,Chike Obi,Bank Transfer,Delivered,1
10305,44218,Deprince Supermarket,250pcs in a jar,25,51600,0,1290000,1075000,Lagos,Funmi Adebayo,Cash,Delivered,3
10306,44219,Css Bookshop,500pcs in a jar,6,51600,0,309600,258000,Lagos,Abdul Mohammed,Bank Transfer,Delivered,1
10307,44219,Real Treasure Christian Bookshop,500pcs in a jar,4,51600,0,206400,172000,Oyo,Yemi Akande,Cash,Delivered,3
10308,44219,Real Treasure Christian Bookshop,250pcs in a jar,3,51600,0,154800,129000,Oyo,Yemi Akande,Bank Transfer,Delivered,2
10309,44219,Bible Wonderland,100pcs in nylon,4,80000,0,320000,260000,Lagos,Adeola Johnson,Bank Transfer,Delivered,1
10310,44219,Deprince Supermarket,100pcs in a jar,9,50400,0,453600,378000,Lagos,Chike Obi,Bank Transfer,Delivered,2
10311,44219,Baptist Bookshop,500pcs in a jar,4,51600,0,206400,172000,Abuja,,Bank Transfer,Delivered,2
10312,44219,Deprince Supermarket,250pcs in a jar,19,51600,0,980400,817000,Lagos,Chike Obi,Bank Transfer,Delivered,2
10313,44219,Ace Supermarket,100pcs in a jar,14,50400,0,705600,588000,Lagos,,POS,Delivered,3
10314,44219,Ace Supermarket,100pcs in nylon,28,80000,0,2240000,1820000,Lagos,Funmi Adebayo,Cash,Delivered,1
10315,44219,Bradenburg Multichoice,100pcs in a jar,2,50400,10,100800,84000,Ogun,Tunde Ogunleye,POS,Delivered,4
10316,44219,Bible Wonderland,100pcs in a jar,2,50400,0,100800,84000,Lagos,Adeola Johnson,Bank Transfer,Pending,3
10317,44220,Bible Wonderland,250pcs in a jar,7,51600,0,361200,301000,Lagos,Adeola Johnson,Bank Transfer,Delivered,2
10318,44220,Bible Wonderland,100pcs in a jar,1,50400,0,50400,42000,Lagos,Abdul Mohammed,Bank Transfer,Delivered,1
10319,44221,Deprince Supermarket,500pcs in a jar,17,51600,0,877200,731000,Lagos,Abdul Mohammed,Credit,Delivered,1
10320,44221,Css Bookshop,250pcs in a jar,5,51600,0,258000,215000,Lagos,Chike Obi,Bank Transfer,Delivered,5
10321,44221,Deprince Supermarket,250pcs in a jar,20,51600,0,1032000,860000,Lagos,,Bank Transfer,Delivered,2
10322,44221,Bradenburg Multichoice,250pcs in a jar,4,51600,0,206400,172000,Ogun,,Bank Transfer,Delivered,7
10323,44221,Bible Wonderland,100pcs in a jar,3,50400,0,151200,126000,Lagos,Adeola Johnson,Bank Transfer,Delivered,3
10324,44221,Deprince Supermarket,250pcs in a jar,6,51600,0,309600,258000,Lagos,Adeola Johnson,Bank Transfer,Delivered,1
10325,44221,Css Bookshop,100pcs in a jar,1,50400,0,50400,42000,Lagos,Chike Obi,POS,Delivered,6
10326,44221,Bible Wonderland,100pcs in nylon,4,80000,0,320000,260000,Lagos,Chike Obi,Bank Transfer,Delivered,2
10327,44221,Css Bookshop,500pcs in a jar,3,51600,0,154800,129000,Lagos,Funmi Adebayo,Cash,Delivered,3
10328,44221,Deprince Supermarket,100pcs in a jar,17,50400,0,856800,714000,Lagos,Chike Obi,Bank Transfer,Delivered,3
10329,44222,Deprince Supermarket,100pcs in a jar,17,50400,0,856800,714000,Lagos,Chike Obi,Bank Transfer,Delivered,3
10330,44221,Deprince Supermarket,250pcs in a jar,14,51600,0,722400,602000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,4
10331,44221,Bradenburg Multichoice,250pcs in a jar,5,51600,0,258000,215000,Ogun,Tunde Ogunleye,Cash,Delivered,2
10332,44221,Bible Wonderland,100pcs in nylon,2,80000,0,160000,130000,Lagos,Chike Obi,Bank Transfer,Delivered,7
10333,44221,The Lamb Christian Bookshop,100pcs in a jar,2,50400,0,100800,84000,Osun,Afolabi Ige,Bank Transfer,Delivered,2
10334,44222,Css Bookshop,500pcs in a jar,2,51600,0,103200,86000,Lagos,Adeola Johnson,Bank Transfer,Delivered,1
10335,44222,The Lamb Christian Bookshop,250pcs in a jar,3,51600,0,154800,129000,Osun,,Bank Transfer,Delivered,1
10336,44222,Bradenburg Multichoice,500pcs in a jar,3,51600,0,154800,129000,Ogun,Bisi Awolowo,Bank Transfer,Delivered,4
10337,44222,Deprince Supermarket,100pcs in nylon,16,80000,0,1280000,1040000,Lagos,Chike Obi,Bank Transfer,Delivered,3
10338,44222,Bradenburg Multichoice,500pcs in a jar,5,51600,15,258000,215000,Ogun,Bisi Awolowo,Bank Transfer,Delivered,2
10339,44222,Ace Supermarket,100pcs in a jar,83,50400,0,4183200,3486000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,2
10340,44222,The Lamb Christian Bookshop,250pcs in a jar,2,51600,0,103200,86000,Osun,Afolabi Ige,Bank Transfer,Delivered,2
10341,44222,The Lamb Christian Bookshop,500pcs in a jar,2,51600,0,103200,86000,Osun,,Cash,Delivered,2
10342,44222,Bradenburg Multichoice,100pcs in nylon,5,80000,0,400000,325000,Ogun,Tunde Ogunleye,Bank Transfer,Delivered,1
10343,44222,Baptist Bookshop,500pcs in a jar,5,51600,0,258000,215000,Abuja,Ngozi Eze,Bank Transfer,Delivered,3
10344,44222,Bible Wonderland,250pcs in a jar,6,51600,0,309600,258000,Lagos,Chike Obi,POS,Delivered,4
10345,44222,Css Bookshop,100pcs in nylon,8,80000,0,640000,520000,Lagos,Chike Obi,Bank Transfer,Delivered,3
10346,44223,Deprince Supermarket,250pcs in a jar,34,51600,0,1754400,1462000,Lagos,Chike Obi,Cash,Delivered,2
10347,44223,Css Bookshop,100pcs in nylon,4,80000,0,320000,260000,Lagos,Chike Obi,Cash,Delivered,45
10348,44223,Css Bookshop,100pcs in nylon,2,80000,0,160000,130000,Lagos,Adeola Johnson,Bank Transfer,Delivered,1
10349,44223,Baptist Bookshop,250pcs in a jar,1,51600,0,51600,43000,Abuja,,Bank Transfer,Delivered,1
10350,44223,Baptist Bookshop,500pcs in a jar,3,51600,0,154800,129000,Abuja,Abdul Mohammed,Cash,Delivered,9
10351,44223,Real Treasure Christian Bookshop,500pcs in a jar,2,51600,0,103200,86000,Oyo,Yemi Akande,Bank Transfer,Delivered,4
10352,44223,Css Bookshop,100pcs in a jar,3,50400,0,151200,126000,Lagos,Ngozi Eze,Bank Transfer,Pending,2
10353,44223,Bradenburg Multichoice,500pcs in a jar,8,51600,0,412800,344000,Ogun,Tunde Ogunleye,Cash,Delivered,2
10354,44223,Baptist Bookshop,250pcs in a jar,2,51600,0,103200,86000,Abuja,,Bank Transfer,Delivered,1
10355,44223,Baptist Bookshop,500pcs in a jar,5,51600,0,258000,215000,Abuja,Abdul Mohammed,Bank Transfer,Delivered,4
10356,44223,Bible Wonderland,100pcs in nylon,1,80000,0,80000,65000,Lagos,Chike Obi,Cash,Delivered,1
10357,44223,Deprince Supermarket,250pcs in a jar,60,51600,0,3096000,2580000,Lagos,Adeola Johnson,Bank Transfer,Delivered,5
10358,44223,Ace Supermarket,100pcs in nylon,11,80000,0,880000,715000,Lagos,Funmi Adebayo,Bank Transfer,Pending,1
10359,44224,Css Bookshop,100pcs in a jar,2,50400,0,100800,84000,Lagos,,Cash,Delivered,6
10360,44224,Bible Wonderland,500pcs in a jar,6,51600,0,309600,258000,Lagos,Chike Obi,Cash,Delivered,3
10361,44224,Bible Wonderland,100pcs in nylon,2,80000,0,160000,130000,Lagos,Chike Obi,Bank Transfer,Delivered,1
10362,44224,The Lamb Christian Bookshop,100pcs in nylon,2,80000,0,160000,130000,Osun,Ngozi Eze,Bank Transfer,Delivered,3
10363,44224,Css Bookshop,100pcs in a jar,2,50400,0,100800,84000,Lagos,Chike Obi,Bank Transfer,Delivered,3
10364,44224,Bradenburg Multichoice,500pcs in a jar,9,51600,0,464400,387000,Ogun,Bisi Awolowo,POS,Delivered,1
10365,44224,Deprince Supermarket,500pcs in a jar,14,51600,0,722400,602000,Lagos,Funmi Adebayo,Credit,Delivered,1
10367,44224,Baptist Bookshop,100pcs in nylon,1,80000,0,80000,65000,Abuja,Abdul Mohammed,Bank Transfer,Delivered,4
10369,44224,Ace Supermarket,250pcs in a jar,4,51600,0,206400,172000,Lagos,Adeola Johnson,Bank Transfer,Delivered,1
10370,44224,Deprince Supermarket,250pcs in a jar,16,51600,0,825600,688000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,1
10371,44224,Real Treasure Christian Bookshop,100pcs in a jar,2,50400,0,100800,84000,Oyo,Segun Adesina,Credit,Delivered,2
10372,44224,Bible Wonderland,100pcs in nylon,1,80000,0,80000,65000,Lagos,Chike Obi,Cash,Pending,2
10373,44224,Ace Supermarket,500pcs in a jar,32,51600,0,1651200,1376000,Lagos,Adeola Johnson,POS,Delivered,6
10374,44224,Css Bookshop,100pcs in a jar,5,50400,0,252000,210000,Lagos,Funmi Adebayo,Cash,Delivered,4
10375,44224,Baptist Bookshop,100pcs in a jar,6,50400,0,302400,252000,Abuja,Ngozi Eze,Bank Transfer,Delivered,3
10376,44224,Real Treasure Christian Bookshop,100pcs in a jar,4,50400,0,201600,168000,Oyo,Yemi Akande,Bank Transfer,Delivered,1
10377,44224,Real Treasure Christian Bookshop,500pcs in a jar,4,51600,0,206400,172000,Oyo,Yemi Akande,Cash,Delivered,2
10378,44224,Bible Wonderland,500pcs in a jar,3,51600,0,154800,129000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,2
10379,44224,Real Treasure Christian Bookshop,250pcs in a jar,1,51600,0,51600,43000,Oyo,Ngozi Eze,Credit,Delivered,2
10380,44224,The Lamb Christian Bookshop,100pcs in nylon,1,80000,15,80000,65000,Osun,Afolabi Ige,Bank Transfer,Delivered,2
10381,44224,Bradenburg Multichoice,500pcs in a jar,17,51600,0,877200,731000,Ogun,Abdul Mohammed,Cash,Delivered,4
10382,44225,Css Bookshop,100pcs in a jar,1,50400,0,50400,-42000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,1
10383,44225,Baptist Bookshop,250pcs in a jar,4,51600,0,206400,172000,Abuja,,POS,Delivered,1
10384,44225,Real Treasure Christian Bookshop,100pcs in a jar,8,50400,0,403200,336000,Oyo,Segun Adesina,Credit,Delivered,3
10385,44225,Css Bookshop,100pcs in nylon,2,80000,0,160000,130000,Lagos,Adeola Johnson,Cash,Delivered,2
10386,44225,Real Treasure Christian Bookshop,250pcs in a jar,3,51600,15,154800,129000,Oyo,Yemi Akande,Bank Transfer,Delivered,4
10387,44225,Real Treasure Christian Bookshop,250pcs in a jar,3,51600,0,154800,129000,Oyo,Yemi Akande,Bank Transfer,Delivered,5
10388,44225,Deprince Supermarket,100pcs in a jar,31,50400,0,1562400,1302000,Lagos,Funmi Adebayo,Credit,Delivered,1
10389,44225,Real Treasure Christian Bookshop,100pcs in nylon,7,80000,10,560000,455000,Oyo,Segun Adesina,Credit,Delivered,3
10390,44225,Ace Supermarket,250pcs in a jar,6,51600,15,309600,258000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,4
10391,44225,Deprince Supermarket,250pcs in a jar,9,51600,15,464400,-387000,Lagos,Adeola Johnson,Bank Transfer,Delivered,7
10392,44225,Css Bookshop,500pcs in a jar,4,51600,0,206400,172000,Lagos,Chike Obi,POS,Delivered,1
10394,44225,Real Treasure Christian Bookshop,100pcs in a jar,2,50400,0,100800,84000,Oyo,Yemi Akande,Bank Transfer,Delivered,3
10395,44225,Bible Wonderland,100pcs in nylon,4,80000,0,320000,260000,Lagos,Chike Obi,Cash,Delivered,5
10396,44225,Baptist Bookshop,250pcs in a jar,2,51600,0,103200,86000,Abuja,,Bank Transfer,Delivered,2
10397,44225,Baptist Bookshop,250pcs in a jar,3,51600,0,154800,129000,Lagos,,Bank Transfer,Delivered,1
10398,44225,Ace Supermarket,250pcs in a jar,3,51600,15,154800,129000,Lagos,,Cash,Delivered,1
10399,44225,Deprince Supermarket,500pcs in a jar,2,51600,0,103200,86000,Lagos,Adeola Johnson,Bank Transfer,Delivered,1
10400,44226,Baptist Bookshop,100pcs in a jar,2,50400,0,100800,84000,Abuja,Ngozi Eze,POS,Delivered,1
10401,44226,The Lamb Christian Bookshop,100pcs in a jar,1,50400,0,50400,42000,Osun,Afolabi Ige,Bank Transfer,Delivered,5
10402,44226,Ace Supermarket,500pcs in a jar,85,51600,0,4386000,3655000,Lagos,Funmi Adebayo,POS,Delivered,4
10403,44226,Ace Supermarket,100pcs in nylon,19,80000,0,1520000,-1235000,Lagos,Chike Obi,POS,Delivered,26
10404,44226,Bible Wonderland,100pcs in a jar,3,50400,0,151200,126000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,2
10405,44226,Bible Wonderland,100pcs in nylon,4,80000,0,320000,260000,Lagos,,POS,Delivered,1
10406,44226,Bradenburg Multichoice,100pcs in nylon,11,80000,0,880000,715000,Ogun,Bisi Awolowo,POS,Delivered,4
10407,44226,Deprince Supermarket,500pcs in a jar,7,51600,0,361200,-301000,Lagos,Chike Obi,Bank Transfer,Delivered,4
10408,44227,Real Treasure Christian Bookshop,250pcs in a jar,1,51600,0,51600,43000,Oyo,Segun Adesina,Bank Transfer,Delivered,8
10409,44227,Real Treasure Christian Bookshop,500pcs in a jar,3,51600,5,154800,129000,Oyo,Yemi Akande,Bank Transfer,Delivered,3
10410,44227,Bradenburg Multichoice,100pcs in nylon,14,80000,0,1120000,910000,Ogun,Bisi Awolowo,Bank Transfer,Delivered,6
10411,44227,Deprince Supermarket,100pcs in nylon,17,80000,0,1360000,-1105000,Lagos,Chike Obi,Bank Transfer,Delivered,2
10412,44227,The Lamb Christian Bookshop,250pcs in a jar,9,51600,0,464400,387000,Osun,Afolabi Ige,Bank Transfer,Pending,2
